medinc,GEOID
92688,06085503207
101500,06085503208
80446,06085503210
108750,06085503211
108333,06085503212
62989,06085503213
42440,06085503214
67297,06085503217
47344,06085503218
76196,06085503304
83750,06085503305
75511,06085503306
112500,06085503312
155565,06085503313
98833,06085503315
113237,06085503321
121250,06085503322
127436,06085503323
124250,06085503324
130682,06085503325
182123,06085503326
91750,06085503327
187336,06085503329
190147,06085503330
104750,06085503331
100153,06085503332
161786,06085503333
250001,06085503334
105250,06085503336
86763,06085503337
76940,06085503401
56956,06085503402
86205,06085503504
75179,06085503506
126786,06085503507
83728,06085503508
88000,06085503509
73669,06085503510
108542,06085503511
58773,06085503601
60987,06085503602
65673,06085503703
89255,06085503707
90850,06085503708
31540,06085503709
32390,06085503710
74648,06085503711
41773,06085503712
53447,06085503713
94803,06085503802
95159,06085503803
90750,06085503804
76641,06085503902
85417,06085503903
67986,06085504001
79358,06085504002
85486,06085504101
83844,06085504102
152316,06085504201
139554,06085504202
105214,06085504307
112826,06085504308
136838,06085504311
116750,06085504314
118214,06085504315
122095,06085504316
112107,06085504317
89712,06085504318
114797,06085504319
138409,06085504320
113750,06085504321
116453,06085504322
102058,06085504323
106563,06085504410
112717,06085504411
80492,06085504412
118523,06085504413
169516,06085504414
150385,06085504415
131250,06085504416
123021,06085504417
105670,06085504418
123073,06085504420
133563,06085504421
101597,06085504422
135000,06085504423
139491,06085504504
132273,06085504505
96324,06085504506
103854,06085504507
63472,06085504601
93611,06085504602
88000,06085504700
96424,06085504802
150617,06085504803
103821,06085504805
120987,06085504806
150952,06085504901
154375,06085505001
159966,06085505006
112118,06085505007
134286,06085505008
130122,06085505009
86985,06085505100
73599,06085505202
105682,06085505203
117824,06085505301
103438,06085505302
89375,06085505303
152784,06085505304
119583,06085505305
126047,06085505401
125810,06085505402
114022,06085505403
105714,06085505500
56667,06085505600
85236,06085505700
126630,06085505800
104091,06085505900
109036,06085506000
121500,06085506101
141086,06085506102
118261,06085506103
149302,06085506202
107083,06085506203
138750,06085506204
92875,06085506301
120179,06085506302
111623,06085506304
67684,06085506305
91921,06085506401
88197,06085506402
62991,06085506501
126071,06085506502
78015,06085506503
101797,06085506601
141944,06085506603
147279,06085506604
103611,06085506605
113611,06085506606
142639,06085506701
126167,06085506702
124444,06085506703
130588,06085506801
126852,06085506802
147432,06085506803
157417,06085506804
159844,06085506900
176146,06085507001
225417,06085507002
105250,06085507100
155658,06085507203
166932,06085507205
250001,06085507206
167860,06085507301
199338,06085507302
190104,06085507401
172891,06085507402
155061,06085507500
215042,06085507600
182717,06085507701
191125,06085507702
183750,06085507703
135536,06085507805
154886,06085507806
191250,06085507807
202000,06085507808
170741,06085507903
194773,06085507904
153846,06085507905
190057,06085507906
142105,06085508001
146382,06085508003
126709,06085508004
195764,06085508101
154976,06085508102
149917,06085508202
180393,06085508203
160469,06085508204
191932,06085508301
187188,06085508303
100385,06085508304
169656,06085508401
173611,06085508403
168674,06085508404
143289,06085508503
112813,06085508504
149545,06085508505
112988,06085508507
94643,06085508508
156200,06085508601
132235,06085508602
131182,06085508703
138910,06085508704
125568,06085508800
93828,06085508900
81422,06085509000
165983,06085509102
129554,06085509105
141477,06085509106
122778,06085509107
108265,06085509108
178583,06085509109
124803,06085509201
140677,06085509202
120069,06085509302
92014,06085509303
125273,06085509304
99348,06085509401
98346,06085509403
120321,06085509404
110231,06085509500
171471,06085509600
134911,06085509700
131480,06085509801
182961,06085509802
173000,06085509901
141406,06085509902
229139,06085510001
213875,06085510002
166625,06085510100
250001,06085510200
186313,06085510300
223158,06085510400
198125,06085510500
145580,06085510600
152654,06085510700
160645,06085510801
183125,06085510802
132778,06085510803
136458,06085510900
176589,06085511000
243889,06085511100
250001,06085511200
110901,06085511301
100536,06085511302
227083,06085511400
182381,06085511500
36500,06085511608
116103,06085511609
250001,06085511701
231250,06085511702
250001,06085511704
243750,06085511705
156917,06085511707
154088,06085511800
147824,06085511905
163977,06085511907
210556,06085511909
184107,06085511910
124500,06085511911
204688,06085511912
189259,06085511913
195694,06085511914
66154,06085511915
129688,06085511916
197324,06085512001
135474,06085512005
87216,06085512017
118333,06085512019
90417,06085512020
106923,06085512021
79024,06085512022
74441,06085512023
107746,06085512024
127632,06085512025
104583,06085512026
96667,06085512027
123409,06085512029
144583,06085512030
135750,06085512031
102194,06085512032
118125,06085512033
133561,06085512034
137736,06085512035
135096,06085512036
143611,06085512037
73456,06085512038
121641,06085512039
76491,06085512042
55533,06085512043
119596,06085512045
131083,06085512047
90964,06085512052
114226,06085512053
99167,06085512100
156550,06085512200
163295,06085512305
125809,06085512307
164238,06085512308
133387,06085512309
86016,06085512310
94913,06085512311
126591,06085512312
79653,06085512313
80815,06085512314
107188,06085512401
113426,06085512402
150050,06085512503
96065,06085512505
84087,06085512506
75107,06085512508
115690,06085512509
95441,06085512510
90192,06085512602
58393,06085512603
65750,06085512604
38120,06085513000
115833,06085513500
104615,06087100100
82615,06087100200
108512,06087100300
46375,06087100400
78685,06087100500
93472,06087100600
47083,06087100700
56983,06087100800
81296,06087100900
33022,06087101000
97292,06087101100
75893,06087101200
54137,06087110100
55475,06087110200
46773,06087110300
60799,06087110400
49632,06087110501
62270,06087110502
51365,06087110600
66563,06087110700
89481,06087120200
78371,06087120301
96591,06087120302
92627,06087120400
110515,06087120500
97765,06087120600
93333,06087120700
133854,06087120800
98632,06087120900
149438,06087121000
87708,06087121100
155625,06087121200
80572,06087121300
77150,06087121401
75673,06087121402
83224,06087121403
63176,06087121500
71303,06087121600
84700,06087121700
80293,06087121800
92643,06087122001
146058,06087122002
85329,06087122003
69846,06087122100
87125,06087122201
111417,06087122202
99917,06087122203
93378,06087122300
111481,06087122400
54396,06087122500
62400,06087123100
97237,06087123300
NA,06087990100
18911,06089010100
34458,06089010200
51375,06089010300
41596,06089010400
39782,06089010500
84167,06089010601
59174,06089010602
63833,06089010603
66174,06089010702
45933,06089010703
32841,06089010704
51920,06089010803
64583,06089010804
56844,06089010805
35669,06089010806
71382,06089010807
41111,06089010900
91250,06089011001
51125,06089011002
66667,06089011100
39490,06089011209
48497,06089011300
57930,06089011401
83843,06089011402
75938,06089011403
60944,06089011500
45288,06089011600
72813,06089011701
40063,06089011702
51925,06089011703
61061,06089011801
74485,06089011802
41607,06089011803
75179,06089011900
34743,06089012000
46167,06089012101
33813,06089012102
39274,06089012200
35000,06089012301
62333,06089012302
61063,06089012303
55444,06089012400
45078,06089012500
53989,06089012601
47298,06089012603
54421,06089012604
45486,06089012701
48459,06089012702
48125,06091010000
29191,06093000100
34009,06093000200
46161,06093000300
31731,06093000400
36579,06093000500
44276,06093000600
60609,06093000701
33750,06093000702
51589,06093000703
47068,06093000800
51711,06093000900
47982,06093001000
34338,06093001100
40000,06093001200
69491,06095250103
94653,06095250104
92572,06095250105
146067,06095250106
50657,06095250200
51250,06095250300
54769,06095250400
83785,06095250501
73203,06095250502
82466,06095250601
84593,06095250604
92895,06095250605
62625,06095250701
60995,06095250801
20444,06095250900
49855,06095251000
49366,06095251100
54178,06095251200
88044,06095251300
74773,06095251400
40046,06095251500
33787,06095251600
61130,06095251701
69922,06095251702
25768,06095251802
74495,06095251803
75250,06095251804
50722,06095251901
56382,06095251902
72029,06095251903
88506,06095252000
75063,06095252102
90116,06095252103
145272,06095252104
114750,06095252105
99019,06095252106
101914,06095252107
81563,06095252108
122292,06095252201
117534,06095252202
102944,06095252305
86215,06095252306
146250,06095252310
128531,06095252311
76364,06095252312
88056,06095252313
78281,06095252314
104482,06095252315
87538,06095252316
120532,06095252317
68125,06095252401
65921,06095252402
49677,06095252501
41500,06095252502
55026,06095252604
48077,06095252605
45955,06095252606
46036,06095252607
50922,06095252608
83409,06095252610
57534,06095252611
85086,06095252702
74171,06095252703
64877,06095252704
84545,06095252705
94309,06095252706
56618,06095252707
72963,06095252801
56992,06095252802
113542,06095252903
97273,06095252904
78931,06095252908
109471,06095252909
95145,06095252910
48735,06095252911
120000,06095252912
92625,06095252913
91688,06095252914
129132,06095252915
NA,06095253000
67926,06095253101
51044,06095253105
90488,06095253106
52240,06095253107
77824,06095253108
103611,06095253201
66549,06095253203
70000,06095253204
82750,06095253205
122829,06095253206
98523,06095253300
71932,06095253402
90862,06095253403
78072,06095253404
66392,06095253500
NA,06095980000
92604,06097150100
90154,06097150202
68913,06097150203
80135,06097150204
76667,06097150303
96939,06097150304
59320,06097150305
64616,06097150306
94750,06097150500
88138,06097150601
88514,06097150602
79610,06097150603
118875,06097150607
71134,06097150609
88986,06097150610
98594,06097150611
110366,06097150612
80139,06097150701
112188,06097150702
84196,06097150800
64759,06097150901
93646,06097150902
85566,06097151000
86327,06097151100
59934,06097151201
77663,06097151203
69142,06097151204
64028,06097151301
50463,06097151305
59688,06097151306
90021,06097151307
60328,06097151308
94103,06097151309
72955,06097151310
87361,06097151311
78889,06097151401
44167,06097151402
73147,06097151502
138625,06097151503
97500,06097151504
72056,06097151601
70644,06097151602
77118,06097151700
80514,06097151800
41974,06097151900
42763,06097152000
66090,06097152100
54861,06097152201
57396,06097152202
52872,06097152203
104605,06097152300
129063,06097152400
69880,06097152501
68229,06097152502
112719,06097152600
72119,06097152701
75350,06097152702
92614,06097152801
49185,06097152802
65026,06097152903
86833,06097152904
81802,06097152905
101808,06097152906
50901,06097153001
75542,06097153002
62574,06097153003
96362,06097153005
67675,06097153006
71182,06097153102
55717,06097153103
44091,06097153104
70422,06097153200
69186,06097153300
78213,06097153401
79028,06097153403
90321,06097153404
95761,06097153501
90625,06097153502
82750,06097153600
56146,06097153703
58419,06097153704
62282,06097153705
73750,06097153706
98986,06097153801
113266,06097153804
99479,06097153806
117250,06097153807
69833,06097153808
89348,06097153809
91921,06097153901
73684,06097153902
97170,06097153903
83558,06097154000
93148,06097154100
55729,06097154201
77301,06097154202
76932,06097154302
68889,06097154303
62083,06097154304
NA,06097990100
90500,06099000101
96442,06099000102
54632,06099000201
64621,06099000202
51583,06099000203
37396,06099000301
61908,06099000302
64167,06099000303
56235,06099000304
86102,06099000402
63036,06099000403
58367,06099000404
72750,06099000501
68980,06099000503
82695,06099000504
61458,06099000505
54479,06099000506
74273,06099000510
73869,06099000601
84773,06099000602
53611,06099000801
40807,06099000803
51734,06099000805
60595,06099000806
43775,06099000807
70687,06099000905
73644,06099000906
75417,06099000907
51672,06099000908
50658,06099000909
47002,06099000910
59716,06099000911
95000,06099000912
50683,06099001001
50139,06099001002
42926,06099001100
60897,06099001200
64977,06099001300
39844,06099001400
53886,06099001500
37500,06099001601
32900,06099001603
24535,06099001604
30811,06099001700
25670,06099001800
65996,06099001900
37689,06099002002
44869,06099002004
49750,06099002005
71103,06099002006
29878,06099002100
39500,06099002200
49773,06099002301
31117,06099002302
63017,06099002401
36875,06099002402
60570,06099002501
40844,06099002503
72022,06099002504
50771,06099002602
57969,06099002603
37568,06099002604
45760,06099002605
73508,06099002701
50000,06099002702
63750,06099002801
53911,06099002802
58446,06099002803
59063,06099002901
74640,06099002902
67225,06099003001
51285,06099003002
49471,06099003100
44861,06099003201
75818,06099003202
63259,06099003300
45391,06099003400
61605,06099003500
58407,06099003603
88750,06099003604
47427,06099003605
88965,06099003606
48403,06099003700
31924,06099003802
44738,06099003803
41797,06099003804
60156,06099003805
49618,06099003904
88651,06099003905
33622,06099003906
67256,06099003907
30516,06099003908
53026,06099003909
81875,06099004000
38193,06101050101
34293,06101050102
41162,06101050201
31348,06101050202
52270,06101050301
42665,06101050302
64653,06101050401
84438,06101050402
86838,06101050403
51028,06101050501
67743,06101050503
72985,06101050504
70372,06101050601
62991,06101050603
74180,06101050604
49648,06101050701
60443,06101050702
73696,06101050800
50761,06101050900
54444,06101051000
72167,06101051100
46371,06103000100
46415,06103000200
49241,06103000300
63833,06103000400
34083,06103000500
38474,06103000600
29048,06103000700
45000,06103000800
43229,06103000900
47063,06103001000
40574,06103001100
40139,06105000101
42500,06105000102
41595,06105000200
29542,06105000300
33958,06105000400
71823,06107000100
41299,06107000201
30034,06107000202
54129,06107000301
36042,06107000302
51707,06107000401
55521,06107000402
30417,06107000501
55057,06107000502
36565,06107000600
41627,06107000701
32316,06107000702
37539,06107000800
31117,06107000900
84107,06107001003
39804,06107001004
84276,06107001005
67416,06107001006
29256,06107001100
22027,06107001200
53858,06107001301
51417,06107001302
59408,06107001400
46557,06107001501
47756,06107001502
30823,06107001601
41500,06107001602
36902,06107001701
67377,06107001703
70717,06107001704
48455,06107001800
63021,06107001901
70729,06107001902
50720,06107002002
55926,06107002003
65139,06107002004
90128,06107002006
69784,06107002007
35313,06107002008
52143,06107002009
51667,06107002100
27113,06107002202
58503,06107002203
44219,06107002204
61289,06107002302
65170,06107002303
41366,06107002304
86573,06107002400
54385,06107002500
25521,06107002601
40236,06107002602
42775,06107002700
24662,06107002800
35128,06107002901
57092,06107002903
51455,06107002904
30141,06107003001
46941,06107003002
38480,06107003100
33698,06107003200
40020,06107003300
42532,06107003400
47201,06107003501
71034,06107003502
45303,06107003601
39250,06107003602
43773,06107003700
41956,06107003801
22712,06107003802
34657,06107003901
36492,06107003902
NA,06107004000
28546,06107004101
27348,06107004102
28778,06107004200
30010,06107004300
28149,06107004400
33000,06107004500
58558,06109001100
36815,06109001200
38750,06109002100
73835,06109002200
62355,06109003100
69223,06109003200
49386,06109004100
54650,06109004200
50000,06109005100
65357,06109005201
NA,06109985202
58942,06111000100
52250,06111000200
61217,06111000302
74464,06111000303
73352,06111000304
63733,06111000400
47308,06111000500
35413,06111000600
51418,06111000701
63385,06111000702
75559,06111000800
68523,06111000901
76500,06111000902
73447,06111000903
76034,06111001001
72500,06111001002
73922,06111001101
75250,06111001102
69497,06111001201
109038,06111001202
73185,06111001204
54565,06111001206
92981,06111001301
43456,06111001302
95417,06111001401
85427,06111001402
63498,06111001502
60167,06111001503
84469,06111001506
67236,06111001507
65625,06111001601
71750,06111001602
118378,06111001700
114188,06111001800
90500,06111001900
115294,06111002000
51319,06111002102
51633,06111002200
50211,06111002300
40938,06111002400
84452,06111002500
81707,06111002600
65688,06111002700
73892,06111002800
97802,06111002901
99500,06111002905
64394,06111003010
53145,06111003011
26568,06111003012
85000,06111003013
102358,06111003100
53750,06111003201
72520,06111003300
74959,06111003605
86667,06111003608
93958,06111003609
86131,06111003612
62550,06111003700
53367,06111003801
62813,06111003802
56339,06111003900
62795,06111004000
72676,06111004101
86215,06111004200
64712,06111004304
51288,06111004305
59659,06111004400
55167,06111004503
70495,06111004504
59784,06111004505
40790,06111004506
49194,06111004600
55096,06111004704
61304,06111004710
57436,06111004711
66781,06111004715
75789,06111004716
65500,06111004717
94896,06111004901
51908,06111004902
44500,06111005002
52500,06111005003
93250,06111005004
101944,06111005100
92361,06111005202
100958,06111005203
130441,06111005204
116648,06111005205
109653,06111005303
63250,06111005304
190000,06111005305
120602,06111005306
118077,06111005401
43824,06111005403
97813,06111005404
69228,06111005502
79625,06111005503
104055,06111005504
79731,06111005600
90278,06111005700
139583,06111005801
131083,06111005802
128194,06111005901
120268,06111005906
80806,06111005907
102625,06111005908
92171,06111005909
140500,06111005910
106350,06111005911
105542,06111006000
101306,06111006100
132708,06111006200
103804,06111006301
108295,06111006302
114485,06111006400
76500,06111006500
111476,06111006600
127361,06111006700
91731,06111006800
62279,06111006900
68808,06111007000
57813,06111007100
139258,06111007201
147750,06111007202
236607,06111007300
121957,06111007402
121006,06111007403
124425,06111007405
158162,06111007406
83382,06111007505
133242,06111007506
141398,06111007507
91964,06111007508
118333,06111007509
172361,06111007510
173021,06111007511
95774,06111007512
130326,06111007513
88986,06111007514
142969,06111007606
153420,06111007607
149063,06111007609
116313,06111007610
65357,06111007611
65329,06111007612
165292,06111007613
97813,06111007614
73889,06111007700
56000,06111007800
91172,06111007901
128833,06111007903
104808,06111007904
91367,06111008001
81596,06111008002
98333,06111008004
79732,06111008005
79318,06111008101
82565,06111008201
89605,06111008202
79375,06111008302
65648,06111008303
91231,06111008304
174000,06111008305
78600,06111008306
76359,06111008401
110644,06111008402
98775,06111008500
49220,06111008600
45565,06111008700
85551,06111008800
74229,06111008900
38365,06111009100
NA,06111980000
NA,06111990100
39040,06113010101
52359,06113010102
60893,06113010201
24754,06113010203
45833,06113010204
96667,06113010302
102183,06113010310
94500,06113010312
98708,06113010401
121442,06113010402
24430,06113010501
101563,06113010505
83892,06113010508
68750,06113010509
65129,06113010510
74038,06113010511
72617,06113010512
55673,06113010513
40168,06113010602
130000,06113010605
77426,06113010606
106908,06113010607
54260,06113010608
44665,06113010701
42917,06113010703
71985,06113010704
37182,06113010800
54696,06113010901
49617,06113010902
51505,06113011001
89567,06113011002
61648,06113011101
44725,06113011102
64611,06113011103
95488,06113011203
77500,06113011204
95139,06113011205
94967,06113011206
83044,06113011300
49063,06113011400
63875,06113011500
36401,06115040100
51333,06115040200
26098,06115040301
29432,06115040302
66954,06115040303
30210,06115040400
33571,06115040500
43160,06115040600
88467,06115040700
69159,06115040800
57969,06115040901
45250,06115040902
83194,06115041000
45434,06115041100
