timestamp,UTC time,latitude,longitude,altitude,accuracy
1619627715998,2021-04-28T16:35:15Z,42.36527042141699,-71.14177108008774,4.20729688834399,4.849353730888905
1619627716998,2021-04-28T16:35:16Z,42.36531908997191,-71.14197929061696,4.547990970313549,4.84297726250285
1619627717998,2021-04-28T16:35:17Z,42.365373292140745,-71.14218731159828,4.518990991637111,4.83960944350745
1619627718998,2021-04-28T16:35:18Z,42.36543059522345,-71.14239428840636,4.520935993641615,4.83131050942914
1619627719998,2021-04-28T16:35:19Z,42.365490768039464,-71.14259549627046,3.6555941589176655,4.824019709427515
1619627720998,2021-04-28T16:35:20Z,42.365544708370166,-71.14280759533817,4.374164124019444,4.826242014938308
1619627721998,2021-04-28T16:35:21Z,42.36559215577106,-71.14301561993315,4.741750882007182,4.828316668547801
1619627722998,2021-04-28T16:35:22Z,42.36562637033159,-71.14322178378495,4.769351463764906,4.83320024214622
1619627723998,2021-04-28T16:35:23Z,42.365649519988565,-71.14342279772174,4.347472410649061,4.837783466595507
1619627724998,2021-04-28T16:35:24Z,42.36565732827435,-71.14361878443971,4.134387370198965,4.843355550455168
1619627725998,2021-04-28T16:35:25Z,42.36565058362055,-71.14380619463319,3.0982895931228995,4.849018507091591
1619627726998,2021-04-28T16:35:26Z,42.36562761204171,-71.14401044665816,3.2625407753512263,4.8516952888789655
1619627727998,2021-04-28T16:35:27Z,42.36559759578132,-71.1442133249902,3.165832499973476,4.854704297591231
1619627728998,2021-04-28T16:35:28Z,42.36555701098162,-71.14441666072905,3.55154350027442,4.863943308551394
1619627729998,2021-04-28T16:35:29Z,42.365499519370744,-71.14460836039244,2.991489641368389,4.71867253602896
1619627730998,2021-04-28T16:35:30Z,42.365429527435126,-71.14480942240773,3.4961006296798587,4.698239090161846
1619627731998,2021-04-28T16:35:31Z,42.36535129610904,-71.14500259472138,3.4734575022011995,4.698226617880629
1619627732998,2021-04-28T16:35:32Z,42.36525979150846,-71.14519833837906,3.93765174690634,4.7045580745641224
1619627733998,2021-04-28T16:35:33Z,42.36515600820762,-71.14537942249262,4.0672905799001455,4.7123422155731705
1619627734998,2021-04-28T16:35:34Z,42.365042364547286,-71.14555343450637,4.3445555698126554,4.724070982802221
1619627735998,2021-04-28T16:35:35Z,42.36490368040887,-71.14569944821845,4.930228970944881,4.7343864264949325
1619627736998,2021-04-28T16:35:36Z,42.36477734591401,-71.1458612863567,5.1566849164664745,4.750798019668724
